inputName,text,data,bss
values_773,260,12,0
values_131,260,12,0
values_710,260,12,0
values_693,260,12,0
values_944,260,12,0
values_573,260,12,0
values_712,260,12,0
values_718,260,12,0
values_3,260,12,0
values_805,260,12,0
values_98,260,12,0
values_304,260,12,0
values_897,260,12,0
values_153,260,12,0
values_368,260,12,0
values_689,260,12,0
values_830,260,12,0
values_29,260,12,0
values_301,260,12,0
values_286,260,12,0
values_580,260,12,0
values_593,260,12,0
values_80,260,12,0
values_416,260,12,0
values_305,260,12,0
values_142,260,12,0
values_800,260,12,0
values_661,260,12,0
values_73,260,12,0
values_297,260,12,0
values_167,260,12,0
values_594,260,12,0
values_367,260,12,0
values_552,260,12,0
values_608,260,12,0
values_797,260,12,0
values_288,260,12,0
values_764,260,12,0
values_622,260,12,0
values_785,260,12,0
values_676,260,12,0
values_330,260,12,0
values_595,260,12,0
values_968,260,12,0
values_503,260,12,0
values_378,260,12,0
values_610,260,12,0
